order_id,product_id,add_to_cart_order,reordered,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_name,aisle_id,department_id,aisle,department
1661110,33120,6,0,8993,prior,4,5,21,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
1661123,33120,15,1,51363,prior,30,4,10,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
1661323,33120,16,0,106806,prior,6,4,10,1.0,Organic Egg Whites,86,16,eggs,dairy eggs
1661413,33120,1,1,123292,prior,5,1,15,19.0,Organic Egg Whites,86,16,eggs,dairy eggs
1661540,33120,7,1,30103,prior,4,3,13,21.0,Organic Egg Whites,86,16,eggs,dairy eggs
1661644,33120,4,1,67481,prior,4,3,12,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
1661701,33120,7,1,9255,prior,9,1,14,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
1661862,33120,5,0,97401,prior,1,4,10,,Organic Egg Whites,86,16,eggs,dairy eggs
1661889,33120,5,0,96946,prior,1,2,10,,Organic Egg Whites,86,16,eggs,dairy eggs
1661892,33120,5,1,119676,prior,9,0,11,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
1661965,33120,2,1,200247,prior,19,2,15,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
1662005,33120,6,0,84630,prior,4,0,16,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
1662099,33120,1,1,151078,prior,12,0,7,28.0,Organic Egg Whites,86,16,eggs,dairy eggs
1662327,33120,23,0,181100,prior,9,1,8,17.0,Organic Egg Whites,86,16,eggs,dairy eggs
1662611,33120,17,1,140164,prior,6,0,14,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
1662822,33120,6,1,199190,prior,21,6,19,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
1663038,33120,4,0,141005,prior,1,6,14,,Organic Egg Whites,86,16,eggs,dairy eggs
1663045,33120,14,1,156568,prior,39,0,15,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
1663047,33120,2,0,187980,prior,26,3,16,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
1663300,33120,22,1,81896,prior,13,3,12,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
1663327,33120,1,0,51380,prior,2,1,14,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
1663548,33120,19,1,24132,prior,40,1,17,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
1663647,33120,2,0,28675,prior,5,0,14,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
1663964,33120,9,1,202653,prior,28,1,21,1.0,Organic Egg Whites,86,16,eggs,dairy eggs
1664046,33120,17,0,137577,prior,3,3,22,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
1664115,33120,2,1,133745,prior,5,3,15,20.0,Organic Egg Whites,86,16,eggs,dairy eggs
1664678,33120,5,1,121405,prior,11,3,15,17.0,Organic Egg Whites,86,16,eggs,dairy eggs
1665171,33120,6,1,121877,prior,37,0,13,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
1665236,33120,1,0,201796,prior,8,2,9,22.0,Organic Egg Whites,86,16,eggs,dairy eggs
1665259,33120,7,0,56749,prior,12,6,16,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
1665549,33120,18,1,171879,prior,16,5,11,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
1665576,33120,7,1,89799,prior,71,1,7,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
1666550,33120,12,1,205052,prior,19,4,9,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
1666592,33120,2,1,100828,prior,10,4,15,25.0,Organic Egg Whites,86,16,eggs,dairy eggs
1666911,33120,1,1,36677,prior,10,2,21,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
1667006,33120,20,1,126715,prior,51,5,14,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
1667313,33120,2,1,89799,prior,51,0,18,0.0,Organic Egg Whites,86,16,eggs,dairy eggs
1667569,33120,9,0,137848,prior,5,0,14,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
1667712,33120,4,1,179145,prior,46,0,8,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
1667741,33120,4,1,108363,prior,68,5,13,1.0,Organic Egg Whites,86,16,eggs,dairy eggs
1667874,33120,16,1,156035,prior,8,6,9,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
1668040,33120,30,1,162916,prior,33,1,22,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
1668058,33120,1,1,15695,prior,23,0,16,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
1668233,33120,7,1,167982,prior,15,6,19,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
1668809,33120,12,0,180360,prior,2,1,8,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
1669166,33120,1,0,158060,prior,4,1,15,17.0,Organic Egg Whites,86,16,eggs,dairy eggs
1669557,33120,1,1,165669,prior,9,4,9,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
1670425,33120,3,1,18275,prior,91,2,16,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
1670427,33120,5,0,90150,prior,1,6,20,,Organic Egg Whites,86,16,eggs,dairy eggs
1670471,33120,6,1,8166,prior,9,5,17,13.0,Organic Egg Whites,86,16,eggs,dairy eggs
1670516,33120,16,0,62325,prior,10,5,18,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
1670592,33120,2,1,165669,prior,37,1,21,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
1670747,33120,21,1,48339,prior,23,1,12,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
1670938,33120,6,1,171196,prior,76,5,16,1.0,Organic Egg Whites,86,16,eggs,dairy eggs
1671064,33120,3,1,159101,prior,8,1,11,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
1671070,33120,1,1,100834,prior,11,0,7,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
1671125,33120,6,1,31382,prior,15,6,18,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
1671318,33120,5,1,36771,prior,20,5,21,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
1671504,33120,4,1,74197,prior,36,0,12,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
1671554,33120,1,1,155362,prior,4,0,18,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
1672319,33120,2,1,62543,prior,6,1,13,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
1672390,33120,15,0,173063,prior,3,2,8,16.0,Organic Egg Whites,86,16,eggs,dairy eggs
1672726,33120,1,1,101711,prior,15,5,17,11.0,Organic Egg Whites,86,16,eggs,dairy eggs
1672758,33120,19,1,47309,prior,85,3,14,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
1673290,33120,19,1,145705,prior,14,1,23,15.0,Organic Egg Whites,86,16,eggs,dairy eggs
1673319,33120,19,1,88996,prior,32,5,16,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
1673559,33120,1,1,7279,prior,42,3,10,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
1673681,33120,6,0,85908,prior,27,2,10,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
1674366,33120,6,0,32784,prior,5,6,19,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
1674649,33120,11,1,22369,prior,12,1,12,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
1674838,33120,1,1,113677,prior,29,0,10,13.0,Organic Egg Whites,86,16,eggs,dairy eggs
1674939,33120,2,1,71220,prior,6,2,20,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
1675046,33120,7,0,124544,prior,6,6,18,11.0,Organic Egg Whites,86,16,eggs,dairy eggs
1675233,33120,1,1,88197,prior,5,0,21,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
1675680,33120,13,0,33733,prior,12,3,10,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
1675713,33120,4,1,34075,prior,6,1,12,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
1675798,33120,15,1,185412,prior,10,2,14,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
1675975,33120,6,1,131318,prior,50,3,19,1.0,Organic Egg Whites,86,16,eggs,dairy eggs
1676025,33120,1,1,168005,prior,33,3,15,1.0,Organic Egg Whites,86,16,eggs,dairy eggs
1676483,33120,2,1,14035,prior,23,3,14,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
1676659,33120,1,1,78929,prior,84,3,16,1.0,Organic Egg Whites,86,16,eggs,dairy eggs
1676783,33120,5,1,194290,prior,7,1,2,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
1676895,33120,10,0,183242,prior,3,2,14,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
1676906,33120,2,1,37560,prior,15,4,15,21.0,Organic Egg Whites,86,16,eggs,dairy eggs
1677141,33120,4,0,66786,prior,1,2,8,,Organic Egg Whites,86,16,eggs,dairy eggs
1677358,33120,5,1,98166,prior,24,3,11,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
1677616,33120,2,1,161218,prior,19,2,6,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
1677622,33120,3,1,67481,prior,14,1,11,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
1677658,33120,6,0,13415,prior,2,5,15,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
1677668,33120,21,1,50801,prior,8,6,10,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
1677791,33120,7,1,8844,prior,16,5,22,1.0,Organic Egg Whites,86,16,eggs,dairy eggs
1677795,33120,3,1,161218,prior,13,2,12,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
1678034,33120,1,1,71220,prior,12,0,18,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
1678037,33120,6,1,171720,prior,31,0,14,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
1678408,33120,4,1,3321,prior,12,2,7,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
1678686,33120,4,1,59819,prior,82,2,13,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
1679071,33120,8,1,21582,prior,13,4,16,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
1679253,33120,1,1,119079,prior,25,0,8,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
1679364,33120,1,1,178972,prior,20,0,8,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
1679542,33120,1,1,4977,prior,2,5,21,27.0,Organic Egg Whites,86,16,eggs,dairy eggs
1680062,33120,6,1,109088,prior,35,0,11,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
1680370,33120,6,1,193796,prior,29,5,15,21.0,Organic Egg Whites,86,16,eggs,dairy eggs
1680588,33120,4,1,116843,prior,22,5,16,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
1680628,33120,4,0,167982,prior,6,1,17,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
1680865,33120,7,1,109528,prior,13,0,16,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
1680899,33120,7,1,59898,prior,14,4,14,11.0,Organic Egg Whites,86,16,eggs,dairy eggs
1681005,33120,2,1,70921,prior,11,1,20,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
1681026,33120,10,1,166636,prior,19,4,10,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
1681211,33120,6,1,13731,prior,16,0,0,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
1681277,33120,20,0,117209,prior,8,6,8,22.0,Organic Egg Whites,86,16,eggs,dairy eggs
1681389,33120,6,1,171236,prior,67,2,11,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
1681441,33120,6,1,201816,prior,12,3,16,15.0,Organic Egg Whites,86,16,eggs,dairy eggs
1682283,33120,8,0,196548,prior,33,1,9,18.0,Organic Egg Whites,86,16,eggs,dairy eggs
1682632,33120,6,0,119747,prior,8,6,17,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
1683038,33120,3,1,99558,prior,54,3,12,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
1683102,33120,15,1,42723,prior,18,3,19,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
1683136,33120,19,0,181075,prior,2,3,12,25.0,Organic Egg Whites,86,16,eggs,dairy eggs
1683271,33120,7,0,23266,prior,6,3,21,11.0,Organic Egg Whites,86,16,eggs,dairy eggs
1683529,33120,1,1,21040,prior,23,3,18,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
1683614,33120,8,1,128007,prior,14,1,11,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
1683740,33120,2,0,10527,prior,7,0,12,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
1684097,33120,7,0,70759,prior,2,1,15,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
1684115,33120,4,1,36676,prior,16,0,16,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
1684455,33120,15,0,173907,prior,2,0,15,15.0,Organic Egg Whites,86,16,eggs,dairy eggs
1684471,33120,1,1,36677,prior,6,2,21,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
1684473,33120,6,1,786,prior,44,1,12,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
1684777,33120,44,0,65992,prior,18,0,13,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
1684916,33120,1,0,95846,prior,49,6,20,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
1685252,33120,3,0,1661,prior,4,6,16,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
1685450,33120,10,0,117127,prior,13,2,11,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
1685579,33120,4,1,99469,prior,9,6,20,20.0,Organic Egg Whites,86,16,eggs,dairy eggs
1685602,33120,5,0,74124,prior,15,1,15,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
1685713,33120,4,1,720,prior,8,0,20,13.0,Organic Egg Whites,86,16,eggs,dairy eggs
1686046,33120,3,1,167835,prior,3,1,9,0.0,Organic Egg Whites,86,16,eggs,dairy eggs
1686314,33120,5,0,191728,prior,4,2,15,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
1686427,33120,2,1,151078,prior,2,0,9,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
1686617,33120,10,0,109875,prior,16,2,10,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
1686677,33120,4,1,133114,prior,14,6,14,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
1687111,33120,2,1,15957,prior,11,6,12,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
1687512,33120,2,1,39400,prior,34,1,12,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
1687596,33120,6,0,116881,prior,15,6,9,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
1687953,33120,29,1,74336,prior,51,1,8,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
1687965,33120,20,0,77496,prior,36,2,9,13.0,Organic Egg Whites,86,16,eggs,dairy eggs
1688171,33120,2,0,84175,prior,14,0,23,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
1688269,33120,14,0,115910,prior,3,1,15,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
1688299,33120,1,1,2555,prior,4,1,11,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
1688302,33120,7,1,126050,prior,28,5,9,17.0,Organic Egg Whites,86,16,eggs,dairy eggs
1688342,33120,1,1,3775,prior,7,2,19,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
1688358,33120,10,1,156244,prior,46,6,10,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
1688419,33120,9,1,189685,prior,23,4,13,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
1688514,33120,16,0,182291,prior,34,0,12,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
1688617,33120,2,1,100834,prior,18,0,8,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
1688940,33120,3,1,82250,prior,13,2,12,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
1689196,33120,1,0,113735,prior,13,6,9,17.0,Organic Egg Whites,86,16,eggs,dairy eggs
1689329,33120,1,1,37557,prior,11,1,12,25.0,Organic Egg Whites,86,16,eggs,dairy eggs
1689330,33120,6,1,74521,prior,30,0,10,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
1689660,33120,1,1,155844,prior,19,6,16,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
1689667,33120,5,1,100828,prior,5,6,12,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
1690092,33120,8,1,26859,prior,29,1,14,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
1690339,33120,2,1,19612,prior,52,5,17,1.0,Organic Egg Whites,86,16,eggs,dairy eggs
1690752,33120,6,1,46527,prior,28,5,18,13.0,Organic Egg Whites,86,16,eggs,dairy eggs
1691035,33120,7,1,100235,prior,17,3,23,20.0,Organic Egg Whites,86,16,eggs,dairy eggs
1691114,33120,4,1,177542,prior,18,5,18,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
1691212,33120,6,1,49247,prior,11,3,9,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
1691318,33120,2,1,87076,prior,64,0,14,21.0,Organic Egg Whites,86,16,eggs,dairy eggs
1691346,33120,53,1,101034,prior,11,5,2,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
1691409,33120,8,1,35546,prior,25,4,11,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
1691435,33120,6,0,117498,prior,3,6,9,26.0,Organic Egg Whites,86,16,eggs,dairy eggs
1691562,33120,4,1,61808,prior,7,3,18,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
1691740,33120,9,0,30516,prior,6,6,8,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
1691833,33120,4,1,166636,prior,27,4,18,16.0,Organic Egg Whites,86,16,eggs,dairy eggs
1691942,33120,11,1,62893,prior,29,4,20,13.0,Organic Egg Whites,86,16,eggs,dairy eggs
1692120,33120,7,1,16645,prior,94,1,9,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
1692334,33120,28,0,198181,prior,4,6,15,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
1692844,33120,11,0,115429,prior,7,3,15,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
1692896,33120,10,1,69077,prior,23,1,13,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
1693014,33120,1,1,36609,prior,21,1,20,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
1693187,33120,7,0,186838,prior,15,3,11,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
1693262,33120,3,1,19744,prior,13,1,17,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
1693432,33120,3,0,148260,prior,6,2,18,0.0,Organic Egg Whites,86,16,eggs,dairy eggs
1693736,33120,16,0,100778,prior,18,2,13,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
1693803,33120,2,1,89393,prior,9,4,10,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
1694105,33120,9,0,52297,prior,16,6,14,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
1694216,33120,9,1,16036,prior,8,1,14,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
1694444,33120,9,0,9645,prior,6,3,14,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
1694527,33120,5,1,130648,prior,16,2,9,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
1694727,33120,3,1,40092,prior,9,2,11,21.0,Organic Egg Whites,86,16,eggs,dairy eggs
1694822,33120,6,1,80236,prior,5,0,18,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
1694844,33120,8,1,56622,prior,12,5,7,21.0,Organic Egg Whites,86,16,eggs,dairy eggs
1695378,33120,9,0,35583,prior,14,6,2,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
1695519,33120,3,0,38841,prior,6,1,20,18.0,Organic Egg Whites,86,16,eggs,dairy eggs
1695688,33120,3,1,62998,prior,17,3,13,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
1695700,33120,2,1,68183,prior,25,5,11,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
1695840,33120,3,1,32773,prior,24,0,8,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
1696191,33120,20,1,107834,prior,22,3,7,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
1696238,33120,2,1,172078,prior,14,3,20,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
1696254,33120,13,1,4115,prior,40,4,8,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
1696287,33120,6,1,111616,prior,32,2,7,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
1696383,33120,15,1,70355,prior,12,5,10,26.0,Organic Egg Whites,86,16,eggs,dairy eggs
1696496,33120,2,1,103126,prior,9,5,15,11.0,Organic Egg Whites,86,16,eggs,dairy eggs
1696660,33120,1,1,59222,prior,2,0,11,15.0,Organic Egg Whites,86,16,eggs,dairy eggs
1696892,33120,6,1,40092,prior,3,1,9,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
1697045,33120,6,1,42173,prior,14,3,16,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
1697071,33120,6,1,114300,prior,62,0,11,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
1697153,33120,1,1,71889,prior,9,3,16,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
1697426,33120,8,1,139513,prior,18,4,15,22.0,Organic Egg Whites,86,16,eggs,dairy eggs
1697647,33120,3,1,69717,prior,23,0,19,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
1697768,33120,1,0,79583,prior,1,6,11,,Organic Egg Whites,86,16,eggs,dairy eggs
1697793,33120,4,0,145479,prior,5,0,16,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
1697983,33120,2,1,64219,prior,30,1,12,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
1698115,33120,16,1,173453,prior,9,1,10,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
1698136,33120,9,1,97321,prior,30,0,8,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
1698292,33120,3,1,22775,prior,62,0,13,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
1698560,33120,1,1,786,prior,42,0,7,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
1698635,33120,10,1,41324,prior,34,4,17,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
1699028,33120,5,0,8737,prior,12,2,10,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
1699070,33120,4,1,37804,prior,28,3,10,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
1699159,33120,3,1,122353,prior,25,6,10,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
1699598,33120,1,0,91632,prior,2,1,8,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
1699789,33120,21,0,186731,prior,12,6,11,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
1699814,33120,4,1,205567,prior,44,1,11,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
1699823,33120,1,0,94010,prior,2,3,15,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
1699841,33120,4,0,175708,prior,26,0,16,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
1700109,33120,12,1,127732,prior,12,1,10,15.0,Organic Egg Whites,86,16,eggs,dairy eggs
1700575,33120,5,0,153249,prior,1,1,10,,Organic Egg Whites,86,16,eggs,dairy eggs
1700795,33120,4,1,113440,prior,9,2,10,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
1700816,33120,12,1,111110,prior,28,4,11,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
1700854,33120,18,0,139966,prior,3,0,18,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
1701032,33120,2,1,62645,prior,14,0,16,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
1701148,33120,1,1,126023,prior,12,2,7,13.0,Organic Egg Whites,86,16,eggs,dairy eggs
1701685,33120,6,1,102259,prior,36,4,11,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
1702359,33120,9,1,66588,prior,86,1,16,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
1702381,33120,1,1,73355,prior,3,1,9,22.0,Organic Egg Whites,86,16,eggs,dairy eggs
1702494,33120,1,1,105834,prior,18,3,23,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
1702506,33120,11,0,115802,prior,18,2,10,23.0,Organic Egg Whites,86,16,eggs,dairy eggs
1702532,33120,27,0,206126,prior,13,6,16,15.0,Organic Egg Whites,86,16,eggs,dairy eggs
1702673,33120,1,1,190820,prior,11,1,10,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
1702777,33120,6,0,197357,prior,9,1,7,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
1702816,33120,9,1,119079,prior,17,0,10,15.0,Organic Egg Whites,86,16,eggs,dairy eggs
1702887,33120,2,1,92991,prior,14,0,10,16.0,Organic Egg Whites,86,16,eggs,dairy eggs
1702947,33120,6,1,151796,prior,5,2,11,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
1703084,33120,2,1,12607,prior,5,5,18,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
1703526,33120,16,1,29182,prior,22,5,21,11.0,Organic Egg Whites,86,16,eggs,dairy eggs
1703802,33120,4,0,41873,prior,1,6,20,,Organic Egg Whites,86,16,eggs,dairy eggs
1704093,33120,4,1,64442,prior,44,3,12,27.0,Organic Egg Whites,86,16,eggs,dairy eggs
1704236,33120,2,1,58799,prior,38,5,16,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
1704300,33120,11,1,205567,prior,13,1,17,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
1704425,33120,5,0,25212,prior,3,4,20,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
1704470,33120,1,0,19260,prior,1,3,10,,Organic Egg Whites,86,16,eggs,dairy eggs
1704609,33120,10,0,44973,prior,12,2,16,13.0,Organic Egg Whites,86,16,eggs,dairy eggs
1704976,33120,7,1,59819,prior,98,6,11,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
1705247,33120,9,1,25037,prior,7,5,14,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
1705625,33120,6,0,62389,prior,2,1,15,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
1705909,33120,4,1,111479,prior,18,2,9,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
1705965,33120,13,0,130561,prior,15,0,9,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
1706212,33120,3,1,56886,prior,83,1,14,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
1706296,33120,10,0,77690,prior,3,6,14,23.0,Organic Egg Whites,86,16,eggs,dairy eggs
1706310,33120,9,0,89491,prior,2,2,17,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
1706598,33120,5,1,115185,prior,21,0,15,18.0,Organic Egg Whites,86,16,eggs,dairy eggs
1707355,33120,6,0,204789,prior,9,3,15,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
1707648,33120,1,1,161955,prior,11,4,11,22.0,Organic Egg Whites,86,16,eggs,dairy eggs
1707800,33120,11,0,59339,prior,4,2,19,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
1707978,33120,3,1,146466,prior,11,4,14,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
1708015,33120,5,1,88046,prior,6,0,12,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
1708143,33120,1,1,141965,prior,3,6,20,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
1708165,33120,4,1,169328,prior,35,1,20,16.0,Organic Egg Whites,86,16,eggs,dairy eggs
1708316,33120,6,0,125129,prior,18,2,11,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
1708401,33120,7,1,119799,prior,7,0,14,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
